"","theta1","theta2","theta3","theta4","zinit1","zinit2","sigma1","sigma2","dtheta1","dtheta2","dtheta3","dtheta4","dzinit1","dzinit2","dsigma1","dsigma2","log_probs"
"1",-0.476895593457005,-3.45940677166256,-0.298842203888643,-3.84668769089546,3.46968417802117,1.85499714161876,-1.36778550147324,-1.41535552642112,-102.758901353067,-29.9724857963993,-107.65804834997,-24.8357435465221,-32.0962217379657,-14.8734904167704,-47.4410171223811,68.0807616732832,39.6219300325729
"2",-0.651466853618734,-3.58410258035102,-0.218086831254746,-3.67837534866242,3.46510816063935,1.85592379752221,-1.42037993222069,-1.37019729008112,79.1383494704105,-22.6529286347221,17.1764053487844,26.1610869053242,34.1263398794967,-9.51184860530076,83.6400651193527,-45.9644574416818,40.4612251125194
"3",-0.608969414683566,-3.63096371206992,-0.219504261455201,-3.80136739357933,3.61102367370721,1.82322931693054,-1.39723761373683,-1.41078877960388,-48.9676037620856,-14.992518781428,-72.6113778989719,-3.5409442566432,-26.0111868248704,-15.4015726339476,25.0144097912643,54.7967827605327,42.6946151859606
"4",-0.573744316337466,-3.7115512952575,-0.191982883621927,-3.75933960177416,3.45082213113941,1.92934991013542,-1.36799989321451,-1.37187615296113,-60.0544590845383,7.73516759379885,-80.6351474798479,14.875620269757,-1.97651176571588,-18.3545749656126,-47.4119794087839,-38.236976653808,39.464485474049
"5",-0.739448681064257,-3.76726717782766,-0.158230257110968,-3.73037337329141,3.75615265288031,1.77562621206016,-1.41393562204982,-1.40568780388789,-26.1801930872229,0.24227786159696,-9.58099512731879,-32.6474916245292,-51.3775377158568,-4.75278808660345,67.3669047231033,46.9608349026232,39.5267732540733
"6",-0.626162903917823,-3.57708176863375,-0.194609412720585,-3.72893871241785,3.59858564765762,1.70596437551498,-1.35102782141027,-1.35437149136851,-95.7443681217074,-32.7611571071957,-85.7560801940273,-50.99543160025,-55.0464471288766,-5.295921363835,-91.9245605127344,-84.2333255510266,37.9347038679666
"7",-0.571651342267537,-3.48375108307172,-0.256377414750776,-3.7498834802651,3.53698039945989,1.6966603484986,-1.39585994104808,-1.4077038050424,-67.120933900598,-31.1099140913676,-42.4868094623526,-49.7117962415582,-36.3554130959307,7.74477490136292,20.7711706805499,50.5570384922731,40.8815747743533
"8",-0.856006979069991,-3.94994673813045,-0.00305213212871144,-3.56978635347991,3.66113046890237,1.57412673350253,-1.42224071322425,-1.38304902918016,46.5483842710908,30.0312259063824,28.3593868029706,32.6792634832305,15.1784829888987,30.8796846874285,86.8212611243186,-3.57241809755435,36.311320161946
"9",-0.608828799566606,-3.63972705287496,-0.21770472265685,-3.6530883031043,3.45246552952731,1.86756496557885,-1.37254549093386,-1.37532020752815,-58.0106322458369,-4.54242926680902,-15.9998321333333,-47.4675693255448,-24.6018595272556,-10.1515361668892,-37.172373259355,-34.6869853048823,42.4883020635707
"10",-0.806787722485522,-3.89645903081604,-0.0554661845735744,-3.73563912782625,3.73793381104036,1.75614059000742,-1.36547508774756,-1.39383020622144,55.8293719321281,13.6056426615878,-45.4955298088264,84.7777052316539,26.3191603291588,-2.18250698703101,-45.7766270018489,15.9624108325681,35.8747224501319
"11",-0.612513432456905,-3.71595491700583,-0.203509654228383,-3.87256392585094,3.71265415928678,1.91157614702452,-1.38105382696978,-1.36966903489044,-101.465310615112,-12.8942733341581,-138.187029202553,-0.168442222245769,-52.5056046891848,-37.6293273620804,-6.81650711496572,-45.3924954400213,36.5215344768555
"12",-0.627103107919686,-3.77151952391302,-0.157638801516844,-3.72805992923951,3.4979841133164,1.84307678539711,-1.41654325110316,-1.40341161999537,-34.0189474243351,19.597327412767,-55.8445380903073,28.2462543582325,11.6939671666763,-5.63760194382942,73.4699458557909,41.5045095436448,40.0984332631332
"13",-0.732007777993317,-3.82460018548651,-0.0695892654396386,-3.63566106427419,3.50063270836932,1.75811251129383,-1.40974777985707,-1.39827446085306,44.0009685976248,11.6184011492232,-45.5403071834693,73.1410034297899,51.0901171175333,5.24331037780745,57.1902605030291,28.9973235334663,39.659920447882
"14",-0.379813213847334,-3.29473543077915,-0.479256477404666,-4.0002608179378,3.54192253437423,1.97287757800124,-1.39030505491427,-1.39382904262882,-5.67417004760938,-30.3173036282899,-9.62712909870448,-13.9938923760805,-13.3844274096669,-20.2712988574206,6.14831065634445,15.7885049612281,40.4742104177785
"15",-0.652578528066696,-3.69021005380826,-0.15225719362789,-3.64281666795246,3.46853190855565,1.70402983180896,-1.40973035550622,-1.43654198657349,-29.4801295160348,5.02728076836809,-20.6873693204667,-5.39616262022281,7.33090061841932,16.0328396933086,54.6712473776907,122.95428074789,39.4717354001057
"16",-0.708883974494945,-3.71110692292779,-0.166068575902044,-3.70567645642794,3.60634668149642,1.79635413690359,-1.35809752564658,-1.37569989789292,40.7218085369194,-2.6435597383913,2.52039127447279,23.1138354328211,10.7635207768528,-2.27084631922063,-75.3977517888757,-33.3951898543176,42.410401374001
"17",-0.567028518025286,-3.608203540032,-0.242151114580596,-3.70043067220421,3.43429796736213,1.98875530997743,-1.38133005606116,-1.38737353482231,-75.5987236214665,-16.975160403217,-59.2242741032169,-42.5887154941495,-33.7057043216209,-32.963826687068,-13.2098325082745,-1.46933596584738,40.7575984470847
