"","theta1","theta2","theta3","theta4","zinit1","zinit2","sigma1","sigma2","dtheta1","dtheta2","dtheta3","dtheta4","dzinit1","dzinit2","dsigma1","dsigma2","log_probs"
"1",-0.482499041208206,-3.46631879275702,-0.296380438001418,-3.84307148909254,3.47330217546094,1.85316799872624,-1.3687007399504,-1.41419203207625,-97.6589200238497,-28.7884632554402,-102.856054162769,-23.5890124456143,-30.5450184195448,-14.3934663623958,-45.4956003000746,64.9082092692644,40.0731848957585
"2",-0.649307656141026,-3.58546976363264,-0.219216007585069,-3.68224347732255,3.46892963945093,1.85405344910124,-1.41895645866398,-1.37104184315222,75.5410607329537,-21.635902434364,16.3603218018421,24.9489098953686,32.4882564881207,-9.06694120140353,79.8057459733277,-44.0267747107081,40.8396893796327
"3",-0.608699947172208,-3.63024712543304,-0.220570409038566,-3.79976644554389,3.60835673993421,1.82281279116939,-1.39684320766808,-1.40982835439742,-46.6839708600294,-14.3444542377436,-69.3383890716253,-3.36250855176624,-24.8138224915744,-14.7336168158679,23.8082102417875,52.3342151552692,42.8764825378229
"4",-0.575041200248219,-3.70725122748197,-0.194272821949155,-3.75960749994649,3.45527886559752,1.92421452907262,-1.36890559835253,-1.37264605218077,-57.2960079821227,7.25908537263122,-77.537207891064,14.4603759214875,-1.73934947727486,-17.7808906871322,-45.4321915521194,-36.7360623378721,39.9054413205506
"5",-0.733377203223688,-3.76048959668821,-0.162021070581709,-3.73192931025731,3.74703228125785,1.77732644947389,-1.41279870707988,-1.40495420333039,-24.9372801681312,0.127875590214308,-9.64950413196702,-30.5327206437291,-48.5410618699637,-4.78495506884583,64.257570379011,44.5928213853243,40.0143380800187
"6",-0.625128894997707,-3.57876114574687,-0.196782557404018,-3.73055844432557,3.59647179452046,1.71076225983001,-1.3526882222072,-1.35591976887143,-91.7697128783027,-31.4436144962645,-82.2187979838593,-48.8621246743784,-52.7391802034662,-5.13107896493135,-87.9213768474289,-80.6883214360998,38.5209540995425
"7",-0.573041294276459,-3.48958058776207,-0.255803926994169,-3.75057186298023,3.53760594160209,1.70187195418369,-1.39552679583242,-1.40688055913475,-64.0594025296515,-29.7069365043555,-40.5153736964334,-47.4891208090436,-34.7373617954046,7.36098870744138,19.7819230823821,48.087016298331,41.224145605728
"8",-0.844752513405048,-3.93504596067626,-0.0137432379523203,-3.57848309966039,3.6562354405719,1.58478703091929,-1.42073449647851,-1.38332210507278,44.3746983070087,28.7740902927082,26.9330198501785,31.4737525777691,14.9032540373418,29.4823072117486,82.8381848401486,-3.82835378836237,37.0634353197333
"9",-0.608565584775573,-3.63862078751533,-0.21885089017737,-3.65808086864696,3.45684918713047,1.86517697033795,-1.37324906736859,-1.37593696026922,-55.6214008784296,-4.40565164154176,-15.4829703031106,-45.4506619745768,-23.5742780296659,-9.76549278244554,-35.6186782321529,-33.1776614214105,42.6831191343037
"10",-0.797721885274896,-3.8839366866481,-0.0638265992297943,-3.7369609129376,3.7296235750929,1.75870729290304,-1.36649306319338,-1.39362387644074,53.7938466941357,12.7442184543815,-43.7133338642362,81.1302235482691,25.1281432283453,-2.35002846413339,-44.2445797425362,15.1449526560276,36.6293453689623
"11",-0.612086373411672,-3.71145903376031,-0.205287032637271,-3.86779708773118,3.70546803144217,1.9072311103591,-1.38137906395691,-1.37053707783972,-96.9589158413663,-12.4210199867151,-132.184389214149,-0.234766259609734,-50.2656593945684,-36.0892655597896,-6.97040050932066,-43.5454841711012,37.2318496577671
"12",-0.626027291028988,-3.76455285406549,-0.161455915192679,-3.72971873792332,3.50034369996453,1.84177770396067,-1.41529038291611,-1.40277923431147,-32.6010086436211,18.6973010666382,-53.350154813472,26.890221230934,11.090036867333,-5.465686366984,70.1171560655385,39.4600980502537,40.5082988375
"13",-0.726267174150386,-3.81527318242073,-0.0773216702722433,-3.6414285653488,3.50287452016876,1.76059152893501,-1.40879708530615,-1.39787050878344,41.0776992307305,10.9009000018346,-43.6153597412967,68.9798852803622,47.9094516805073,4.72048748506602,54.5008994215419,27.457294852666,40.1317413881209
"14",-0.389733615432689,-3.30896987824243,-0.468772245515656,-3.98981569308753,3.54232831502775,1.96580665587073,-1.39021891834313,-1.39362276458949,-5.96520408905215,-28.6908644296695,-8.90027775871177,-13.6966491347876,-12.9543178453493,-19.1848436684461,5.8721445608421,14.8147870432468,40.8479938964329
"15",-0.650369897856811,-3.68685896518292,-0.156313610799411,-3.64826598141302,3.47220114386276,1.70891373931277,-1.40878043576241,-1.43443639572507,-28.2208124354433,4.83293207260715,-19.5223673941488,-5.3672316812528,6.79056032777634,15.250055455572,52.2083068066273,117.349486974483,39.9414588657824
"16",-0.704171614835705,-3.70682661501847,-0.16951084352446,-3.7083305890744,3.60388771913427,1.79713266746396,-1.35944355851258,-1.37629976697515,39.2656136309153,-2.59782073967173,2.40436777639066,22.247334829813,10.377731191858,-2.24319352667955,-72.0983422220599,-31.9210797861839,42.6100967039438
"17",-0.568624032762661,-3.6084990280099,-0.242210226491532,-3.70331806868709,3.43948948039139,1.98097835410313,-1.38164300999302,-1.38745431329405,-72.7154307634572,-16.4588822732582,-57.3827753029316,-40.8247558834699,-32.3335413789666,-31.7176488387005,-12.7527312692642,-1.56956958214645,41.0890193182549
"18",-0.59463635373668,-3.58565803157658,-0.24982001824037,-3.7449631746123,3.52218779687335,1.82343621019966,-1.36401030246693,-1.39690419031467,-10.2189018018766,-7.76241685150173,-5.14277599028418,-12.9152397300777,-6.20809663176952,-2.91995354114324,-61.2941147178259,19.2950455922299,43.7541638564751
"19",-0.794258740153909,-3.76716760016559,-0.00654925167256407,-3.55724294191743,3.5293785207421,1.70740959846456,-1.39494388591424,-1.40061527017317,-29.8250811000538,-36.2001224513021,-118.630729264645,18.5945020547416,-7.44349389462384,-8.09097645349674,24.012046396642,33.3352089609495,38.1030316225056
"20",-0.481643542564472,-3.5984846929691,-0.336629230950949,-3.9131085799826,3.56945256845617,1.96879284745617,-1.37661577885234,-1.39549484305596,-66.6839775601128,18.9748634595614,-31.1496137674173,-8.8095278870776,-19.9769173158843,-17.1336307478376,-27.6835639876326,20.6422548520031,41.2794817387437
